Sample File,C:\Users\Marduk\Documents\SMPS_data\r20161122_SMPS.6.7.S80
Classifier Model,3080
DMA Model,3081
DMA Inner Radius(cm),0.00937
DMA Outer Radius(cm),0.01961
DMA Characteristic Length(cm),0.44369
CPC Model,3775 Low Flow
Gas Viscosity (kg/(m*s)),1.822e-005
Mean Free Path (m),6.642e-008
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Aggregate Mobility Analysis,FALSE
Diffusion Correction,FALSE
Units,dw/dlogDp
Weight,Number
2910,11/27/16,16:34:22,,2661.45,1727.37,1836.02,1330.07,1607.6,1668.05,1941.59,1898.47,1852.59,1826.85,2061.03,2308.02,3517.6,3137.97,3470.1,3373.26,3226.29,3438.04,3031.28,3127.13,3145.99,2812.09,2320.26,2292.62,2489.62,2054.45,2355.71,1681.27,1724.2,2060.96,2202.12,1912.19,1715.37,1581.74,1479.51,1522.8,1545.94,1511.45,1264.67,1378.42,1756.34,1688.12,1048.68,1417.44,1013.32,1404.3,1359.92,981.426,1398.52,1144.98,1004.6,790.113,882.059,946.534,910.312,751.351,932.501,527.835,421.074,519.107,676.684,398.876,372.671,512.508,351.188,390.556,312.883,422.028,243.666,242.487,250.046,182.019,229.947,137.039,207.183,139.097,237.445,169.597,127.943,79.0589,73.6399,32.0317,5.63205,50.1292,0,0,58.9699,89.6962,0,30.9892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,48.8511,70.584,56.1193,33.3762,1.88527,1797.1,
2911,11/27/16,16:36:52,,343.952,468.26,427.44,756.358,1038.58,1155.26,900.472,1597.01,1438.85,1482.16,1486.99,1609.7,1863.94,1674.26,1480.58,1480.76,1324.68,1480.09,1805.08,1444.14,982.237,1218.57,877.48,713.982,635.945,987.359,651.556,832.847,896.896,649.918,614.266,532.61,639.226,531.313,651.807,620.447,425.436,520.351,520.563,526.835,605.013,473.148,561.986,480.16,608.566,568.803,645.825,706.491,880.097,838.851,856.079,1029.47,1007.25,667.987,730.721,688.325,939.544,918.361,690.956,841.248,891.065,626.317,793.973,648.502,651.889,475.456,410.191,516.681,403.544,569.898,321.958,593.828,235.717,501.985,270.315,285.615,231.161,100.546,161.812,121.855,101.087,85.7871,142.615,106.001,95.3252,47.1491,88.4548,29.8987,30.5443,0,0,0,0,0,0,0,0,35.6823,0,0,0,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,57.419,97.2059,69.997,33.3762,2.20603,993.78,
2912,11/27/16,16:39:22,,1977.07,1598.34,1897.57,1570.47,1154.4,1670.14,1777.97,1718.97,1881.69,2080.88,1662.06,1396.55,1507.39,1649.67,1594.32,1339.2,1139.2,1287.11,1256.17,1159.71,1194.04,997.891,1160,1223.2,784.814,680.505,681.74,714.822,549.452,776.272,917.439,639.97,419.1,536.897,692.523,618.43,490.746,485.925,710.531,457.364,439.996,343.573,394.994,411.896,352.585,504.679,625.913,620.499,455.571,302.29,565.621,452.949,484.2,424.837,280.942,526.158,597.459,733.589,495.845,610.037,769.447,440.019,510.935,721.43,712.944,542.272,606.054,637.758,499.404,419.5,659.19,506.047,468.989,510.78,431.139,349.767,499.735,301.036,192.376,262.348,232.003,139.542,170.011,78.0654,56.6129,49.9547,96.4299,29.8987,0,0,0,0,0,33.1684,0,0,0,0,35.9836,0,37.2502,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,46.6945,92.3431,61.7087,29.9614,2.34513,1041.78,
2913,11/27/16,16:41:52,,659.544,566.022,394.477,158.022,257.002,305.564,409.235,511.233,669.098,850.84,1039.58,1029,1235.67,1275.2,1757.02,1923.42,2164.12,2044.85,1928.73,2603.63,2591.93,2571.26,2193.65,2486.21,2727.6,2689.73,2126.27,2251.57,1991.59,2036.7,1464.09,1749.86,1433.97,1148.05,1394.33,1407.52,1072.49,806.978,1073.17,1018.07,1335.67,1207.83,937.475,1161.66,1522.81,1149.51,1604.05,1466.95,1128.64,956.992,997.087,1115.4,1400.4,1049.31,1202.89,1091.98,952.418,947.977,1120.48,1083.7,1082.24,723.495,869.933,730.877,476.94,702.333,651.721,382.539,480.63,547.884,469.831,346.735,496.077,445.119,486.39,293.036,111.951,269.389,203.144,113.486,161.906,198.452,136.983,83.8083,67.0187,47.1491,47.6668,71.2591,61.0886,30.9892,112.61,13.4803,0,0,0,22.9124,11.7996,35.6823,0,0,0,37.9179,0,0,0,39.693,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,63.9211,97.0806,75.2547,51.397,1.97394,1445.54,
2914,11/27/16,16:44:22,,2147.5,1895.57,2030.26,1597.25,1707.74,1458.74,2420.03,2316.36,2061.9,1818.06,2196.72,2489.72,2327.21,1902.64,2856.16,2370.75,2353.3,2722.87,2561.3,2655.81,2336.71,2298.13,2108.79,2070.6,2146.38,1726.46,1431.78,1491.46,1341.08,1797.28,1260.18,1208.41,1528.48,1338.66,1007.33,882.519,683.442,813.834,854.327,793.079,928.923,839.383,916.73,522.563,537.301,644.833,484.758,654.051,514.318,556.81,547.002,742.642,615.224,703.419,549.527,481.905,484.107,352.967,624.638,384.224,295.047,452.563,449.784,355.704,452.675,196.695,155.011,189.087,149.745,352.357,276.484,168.579,284.872,232.745,217.733,144.831,31.1297,163.086,87.534,139.543,140.452,58.9094,0,27.9361,67.0187,18.2656,0,0,0,61.9784,62.895,0,65.3161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,44.6168,67.5703,52.0686,35.8664,1.9234,1412.38,
2915,11/27/16,16:46:52,,203.665,192.465,175.323,169.067,289.024,303.909,323.645,181.969,340.787,439.042,427.17,415.809,246.379,574.249,622.279,525.602,368.125,667.989,635.941,593.505,773.59,806.231,1138.39,1871.69,2250.28,2148.17,1719.05,1991.58,2391.81,2269.03,2479.95,2047.68,2322.99,2155.27,2059.99,2191.83,1908.3,1849.46,1891.74,1738.07,2023.53,1687.08,1849.47,1419.81,1364.24,1466.39,1017.69,977.968,884.2,807.228,823.915,739.775,650.499,697.001,926.963,855.105,920.254,798.518,936.034,666.984,753.297,508.294,891.871,717.856,701.826,556.903,598.9,361.314,441.98,453.76,401.56,534.43,384.061,449.076,333.448,334.454,262.29,213.359,121.403,300.928,365.627,221.175,108.567,27.9361,113.226,78.8382,66.9449,35.8794,56.2489,91.679,0,0,0,99.5051,0,34.5198,35.0913,0,0,0,37.2502,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,78.7045,107.444,86.9357,63.7804,1.85862,1217.3,
2916,11/27/16,16:49:22,,3174.49,2199.36,2868.27,3145.82,2851.57,2399.29,2099.42,2756.01,3523.33,2280.02,3455.58,2883.33,3187.46,2992.85,3148.05,3078.3,2892.56,3329.49,3714.19,2861.65,2903.94,3051.51,3104.77,3106.77,2512.91,2798.86,2586.03,2249.96,2606.5,1852.3,2114.44,2243.95,1961.5,1333.08,1570.23,1120.25,1433.15,1499.11,1056.97,858.856,921.698,839.383,688.422,562.196,776.597,798.334,530.483,747.126,605.86,599.807,521.398,430.511,749.246,671.973,726.866,641.589,701.165,666.896,503.481,729.067,656.208,565.763,377.443,689.706,490.089,421.524,476.477,488.986,373.25,280.981,204.572,452.091,427.169,251.067,114.466,438.338,233.984,232.138,185.748,79.0589,105.274,162.266,163.36,92.6119,75.9991,57.7671,29.4849,0,91.6329,30.9892,31.4475,32.1635,0,33.1684,0,0,35.0913,0,0,0,0,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,45.0773,68.5008,51.9592,41.4178,1.94951,1915.6,
2917,11/27/16,16:51:52,,3164.31,2767.35,2736.36,3112.31,3077.74,2655.89,2066.12,2628.58,2362.43,2131.17,1907.94,1755.59,1274.34,1645.35,1119.84,1367.97,1703.61,1544.83,2118.43,2294.33,2309.75,1961.87,2385.19,3038.62,2621.81,3049.16,2671.77,2651.62,3008.58,2797.29,2670.15,2649.53,2658.04,2456.53,2130.37,2463,2364,2313.36,1860.82,1709.91,1799.52,1996.69,1293.77,1720.81,1510.54,1474.33,1467.36,1434,976.991,1192.34,1296.31,1163.87,1208.81,1154.53,981.609,736.118,1006.02,668.375,688.799,661.625,512.874,542.874,532.271,388.961,475.764,374.674,414.164,320.648,127.593,244.155,181.775,226.163,128.313,213.692,24.0083,122.098,192.772,200.644,87.534,191.658,34.2749,58.9094,54.793,27.9361,84.9194,97.1862,86.7908,26.6608,54.9789,0,0,0,0,33.1684,0,0,35.0913,0,0,0,0,0,38.2592,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,56.5651,73.6837,58.2501,21.6739,1.92478,1933.97,
2918,11/27/16,16:54:22,,1262.37,687.624,774.062,725.136,661.843,859.11,1161.92,929.95,1041.81,1468.15,1187.32,1527.78,1884.06,2095.47,1903.5,1688.11,2210.89,2256.64,2333.95,1899.83,1913.48,2155.2,2332.08,1942.28,2334.52,1376.47,1658.74,1310.75,1242.19,1083.53,1123.83,919.453,944.519,685.575,984.177,844.094,813.167,932.806,788.747,896.443,853.971,1080.21,1196.33,1152.96,872.057,1005.12,920.126,1035.3,960.579,1392.9,879.215,985.82,825.818,937.611,872.433,752.412,796.63,1122.35,1012.14,917.994,697.768,552.333,722.802,621.693,707.385,687.867,478.952,531.311,529.697,607.621,246.163,235.702,253.302,279.5,354.549,191.984,205.049,200.337,228.733,126.071,79.633,53.7553,27.3965,55.8722,141.532,28.8835,29.4849,29.8987,30.5443,0,31.4475,0,0,33.1684,0,0,0,0,0,0,0,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,55.5659,88.6309,67.2911,51.397,2.04084,1303.34,
2919,11/27/16,16:56:52,,1663.04,1032.53,1740.74,1657.35,1343.44,2025.44,2352.46,1785.85,2374.91,2325.11,1977.3,2687.05,2164.78,2289.46,2155.04,2694.67,2025.27,1796.72,2221.7,1875.18,1508.34,1341.38,1822.03,1608.48,1741.24,1567.23,1587.45,1862.92,1739.05,1577.13,1751.81,1725.6,1793.41,1515.44,1447.09,1420.36,1177.3,1257.97,1455.18,1089.09,1445.91,1525.75,1225.23,951.167,940.389,918.039,769.322,912.859,846.198,792.83,995.838,896.34,857.227,792.909,1069.4,918.119,887.976,912.675,864.795,642.568,907.216,682.048,551.284,535.743,723.625,571.988,385.868,311.692,438.265,488.677,227.309,354.498,367.632,412.434,434.865,444.747,206.315,175.955,179.12,143.76,225.175,215.021,87.8216,86.8689,86.4049,76.0327,9.09094,20.6802,30.5443,0,62.895,0,32.6581,0,33.9668,0,0,0,0,36.6058,0,0,0,0,39.3252,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,54.4903,83.0332,61.6627,37.1803,2.06704,1561.38,
2920,11/27/16,16:59:22,,1401.09,1653.68,1533.65,1922,2066.43,1924.31,2494.47,2160.26,2385.97,2429.89,2153.97,2865.49,2821.73,2968.26,2467.86,2489.21,2631.32,2981.03,2380.57,2964.89,3331.12,2854.52,2466.43,2522.13,2626.7,2255.09,3112.54,2497.98,2640.14,2380,1776.03,1752.47,1678.62,1850.28,892.515,1385.58,1304.73,1088.43,912.004,898.06,782.036,798.468,974.469,792.566,943.662,934.591,1036,1001.01,838.838,1187.57,1129.99,1128.23,1278.61,1024.01,1087.65,1049.83,997.834,774.095,1012.96,776.486,838.733,606.936,732.254,597.883,660.655,686.451,461.581,445.483,569.236,383.812,450.796,379.253,397.033,444.971,175.94,252.088,369.223,238.496,241.065,100.014,159.266,215.021,82.1895,83.8083,28.3065,39.4191,107.185,59.7975,30.5443,0,31.4475,0,0,0,33.9668,0,0,0,0,0,0,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,50.7116,78.2481,59.1652,44.5079,2.00644,1818.33,
2921,11/27/16,17:01:52,,1886.89,2917.38,1800.66,2004.62,2651.45,2248.34,1589.74,2416.57,2496.82,2187.45,2377.87,2468.57,2226.84,2854.99,2821.04,3032.17,2463.61,2739.55,2484.19,2805.95,3017.82,3278.55,2389.53,2478.23,2813.34,2262.26,2511.7,2380.52,2774.92,2543.12,2448.76,2141.18,1946.46,1645.51,1848.91,1896.5,1472.24,1459.51,1334.39,1539.68,908.049,1111.58,877.561,911.359,743.746,764.537,701.01,674.369,786.375,608.159,968.322,571.968,766.846,598.863,891.733,839.884,565.295,955.624,777.466,647.927,580.834,578.033,566.11,446.761,466.999,585.669,446.751,369.569,474.763,551.22,325.84,327.656,395.6,377.846,429.481,407.713,218.883,163.24,153.531,170.703,277.361,161.266,54.793,55.8722,95.3252,18.2656,88.4548,89.6962,30.5443,25.8652,5.19982,0,0,0,0,0,0,0,35.9836,0,0,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,49.7785,74.3374,56.5096,46.1384,1.97385,1832.88,
2922,11/27/16,17:04:22,,1639.77,2075.57,1860.17,2151.4,2328.7,2001.21,1842.36,1665.83,1794.93,2085.2,2009.07,2357.3,2285.45,1682.98,1921.6,2021.36,1930.47,2488.12,1687.64,1774.57,2522.34,2038.2,2106.54,2176.4,2088.12,2102.54,1683.01,1621.55,1425.24,1543.1,1104.38,1118.33,1243.24,918.675,1126.75,863.929,986.346,837.244,833.316,962.194,1061.36,1046.24,816.406,690.2,1096.33,999.48,1323.99,908.635,1124.28,1167.84,1016.79,1122.81,1088.13,1088.77,900.279,724.442,922.285,707.402,912.816,649.417,675.445,832.607,786.276,659.29,471.382,696.832,688.146,484.27,560.543,626.299,462.202,503.725,323.367,534.523,314.414,361.235,285.87,138.103,281.474,156.345,101.087,220.175,33.0286,78.0654,67.0187,47.1491,9.09094,50.5789,30.5443,25.8652,68.0948,41.2295,23.4527,0,0,0,0,0,0,0,37.2502,37.9179,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,51.4151,84.52,61.592,44.5079,2.12315,1546.66,
2923,11/27/16,17:06:52,,1529.41,982.006,605.583,738.713,515.707,1008.41,918.917,1117.99,672.786,988.359,1199.75,925.162,1789.61,1321.83,1384.96,1533.85,1738.3,1963,1971.03,2221.02,1998.24,2294.41,2175.96,2181.23,1652.25,1588.8,2547.4,1611.29,1598.02,1613.8,1985.68,1683.43,1419.25,1432.2,1561.9,1293.6,1229.75,1057.26,906.289,927.796,727.251,878.743,806.299,976.688,637.34,559.423,557.833,738.015,568.962,737.118,628.168,653.162,744.265,875.288,824.406,684.786,643.445,647.382,516.038,592.208,896.358,702.039,391.7,592.617,581.633,609.885,543.74,391.145,494.976,457.463,375.061,362.223,386.229,497.296,584.082,349.767,338.093,288.615,273.282,152.129,159.266,135.388,114.199,50.1292,56.6129,28.8835,29.4849,59.7975,0,30.9892,31.4475,0,0,0,0,0,0,0,0,0,29.5859,7.8017,0,0,39.3252,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,58.0293,89.9694,67.5212,55.2316,2.04112,1280.05,
2924,11/27/16,17:09:22,,1641.56,1656.74,1015.73,1730.84,1638.08,1337.4,1923.01,1886.07,1460.11,2058.72,1792.64,2437.09,1540.59,2049.12,2022.2,2195.08,2428.79,1973.81,2646.36,2658.67,1874.14,2186.47,2083.05,2342.81,2142.85,1778.9,2562.08,2089.29,1924.35,1935.81,1757.65,1915.84,1716.18,1859.72,1877.62,1714.44,1819,1326.37,1446.22,1533.91,1767.64,1525.42,1517.42,1323.14,1467.71,1333.84,1181.2,1273.12,1017.17,1035.75,1535.3,1157.49,922.776,1148.04,1087.98,1044.16,984.582,788.909,842.705,907.724,714.55,907.75,800.517,641.162,561.085,476.707,577.758,593.553,641.006,523.999,560.477,538.528,451.68,430.755,416.023,259.509,212.599,300.883,254.321,152.129,170.54,73.2159,248.125,78.0654,67.0187,115.452,77.6999,119.595,30.5443,30.9892,0,128.654,32.6581,0,0,0,0,0,35.9836,0,0,0,0,38.9643,0,0,40.4531,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,58.7697,87.7842,65.8833,42.9351,2.05089,1736.63,
2925,11/27/16,17:11:52,,1552.9,1465.58,1135.15,1203.46,1611.52,1409,1718.94,1356.97,1256.45,1350.74,1720.59,2159.91,1853.44,2497.47,1955.34,2068.16,2028.39,1737.82,1544.82,1413.54,2065.05,1908,1624.48,1828.01,1500.27,1757.47,2169.2,1776.13,1779.11,1715.03,1713.26,2031.33,1889.28,1693.21,1699.87,1243.38,1665.36,1605.13,1274.64,1157.56,1076.52,1047.28,1105.87,738.192,650.073,627.089,792.394,424.64,757.511,568.184,664.45,404.522,374.623,513.085,595.627,582.115,499.391,461.635,515.22,413.775,476.247,427.748,426.676,284.117,341.872,291.81,202.495,224.335,208.057,149.261,189.419,132.198,169.254,231.28,318.332,195.357,87.1051,181.865,117.263,121.855,101.087,59.909,135.964,8.80359,47.6926,28.8835,9.09094,56.5596,24.4346,56.8543,5.19982,0,0,0,0,0,0,0,0,0,0,0,0,0,39.3252,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,53.0838,73.3351,57.3553,34.5989,1.91194,1332.79,
2926,11/27/16,17:14:22,,243.771,271.64,387.633,206.888,381.843,503.377,347.038,351.836,145.916,410.903,305.653,183.773,586.328,413.955,309.179,332.841,756.005,833.838,764.856,1030.93,1259.2,1557.32,1972.45,1912.22,2046.68,2596.4,2164.34,2665.37,2054.92,2179.37,1782.16,1704.36,1442.09,1340.43,1522.08,1184.74,1069.83,1264.83,862.739,809.748,684.038,786.712,816.406,724.361,851.474,873.101,1064.1,733.792,917.167,819.273,967.791,727.894,650.96,543.03,587.521,621.766,574.94,439.667,482.47,573.375,260.626,508.294,331.703,356.471,374.278,394.64,286.018,224.335,408.308,323.708,231.01,226.163,273.056,345.308,151.932,186.25,256.006,175.955,85.0462,226.085,132.722,241.899,66.0571,100.258,28.3065,28.8835,29.4849,59.7975,0,0,0,0,32.6581,66.3367,0,0,5.64341,29.9439,0,0,0,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,65.7369,95.0364,76.2444,57.2549,1.86518,985.101,
2927,11/27/16,17:16:52,,397.371,611.295,482.138,242.556,339.094,199.468,489.04,635.659,858.004,995.491,1110.53,1146.68,1818.48,1608.8,1692.32,2006.77,2755.55,2485.98,2302.52,3062.63,3005.8,3379.93,3488.05,2982.35,2939.19,2764.14,3002.63,2972.46,2894.91,2646.05,2671.83,2424.31,2161.46,1565.85,1672.11,1348.79,1341.62,1370.9,1105.14,1074.47,1018.85,767.682,780.43,812.383,746.678,749.499,617.295,627.482,815.326,659.622,534.813,588.988,490.971,404.471,282.869,565.821,495.841,352.967,402.778,352.92,224,144.577,539.384,621.119,305.084,277.345,369.928,347.993,233.035,406.193,204.512,461.63,332.738,364.947,306.532,184.563,262.29,188.223,420.185,322.832,277.361,161.266,5.63205,189.81,67.0187,18.2656,88.4548,107.638,103.848,30.9892,31.4475,0,0,66.3367,0,0,35.0913,0,0,0,0,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,55.6526,81.324,63.8724,47.8286,1.85898,1434.69,
2928,11/27/16,17:19:23,,2385.96,2860.95,1406.19,2067.06,1763.08,1975.7,2101.62,1521.3,1745.98,1540.35,1551.73,1265.32,1554.18,1486.14,1027.08,1049.31,1158.95,1044.38,933.233,878.151,1051.69,882.709,978.297,938.393,728.463,745.347,974.078,618.542,736.802,713.844,668.288,816.057,715.476,646.366,516.625,752.299,764.731,695.783,717.848,679.743,725.744,992.207,916.02,982.451,779.529,1248.27,1259.73,1108.72,976,1035.04,1147.65,822.836,1053.8,1125.48,863.447,1147.92,918.735,1030.46,1185.72,897.229,923.639,688.61,862.805,595.042,641.948,487.089,380.532,553.589,277.338,458.36,272.843,534.467,475.035,368.319,264.739,421.339,238.711,201.092,85.0462,226.085,228.719,117.819,60.4251,170.677,47.6926,10.5356,27.8209,50.5789,0,0,94.3425,32.1635,0,0,0,0,0,0,0,36.6058,0,0,0,0,39.3252,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,58.7094,93.8108,65.923,22.4679,2.28851,1199.19,
2929,11/27/16,17:21:53,,1975.55,1906.94,1905.61,2327.45,1696.82,2023.78,1894.8,2297.09,2511.57,2761.34,2251.38,2770.98,2671.75,2516.68,3104.33,2130.77,2502.82,2521.89,2454.24,3218.27,2279.28,3038.93,2883.36,2879.21,1977.59,1916.83,1817.32,2010.95,2227.5,2053.25,2338.7,2191.79,2371.13,2070.17,2384.99,2347.06,2047.27,1925.27,1915.92,1809.07,1582.02,1778.07,1329.99,1320.66,1239.2,1109.38,1064.72,1290.61,823.445,623.488,734.807,574.835,825.818,621.698,745.885,780.382,862.534,533.028,570.878,630.322,489.311,434.036,490.15,443.92,335.574,330.492,345.47,282.212,332.272,425.238,200.81,400.456,339.519,322.297,255.199,122.098,285.87,301.036,222.105,191.658,225.175,162.266,53.7741,83.8083,56.6129,86.6506,0,29.8987,30.5443,30.9892,31.4475,0,65.3161,0,0,0,35.0913,0,0,0,0,0,0,38.9643,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,51.1444,74.1311,57.4234,42.9351,1.93443,1850.81,
2930,11/27/16,17:24:23,,631.184,862.598,1484.6,1659.88,1820.31,2936.88,2280.36,3049.77,3010.35,3405.27,3520.69,3977.46,3591.05,4058.17,3776.35,3026.03,3885.65,3456.38,4117.45,3662.96,3322.89,3288.24,3177.75,2590.06,2476.35,1871.96,1396.08,1686.87,1696.91,1347.15,1067.4,1223.71,864.497,1178.59,786.042,945.569,1000.13,1009.02,959.269,1002.92,1109.72,1259.01,1344.28,1107.68,1450.4,1321.59,1293.21,1208.08,1358.16,1216.17,1096.32,1334.59,1044.11,1282.85,1017.12,1290.26,980.518,1182.37,817.034,878.876,968.645,968.883,759.566,985.344,770.906,496.839,407.397,427.095,457.927,415.267,337.171,329.432,308.227,265.283,354.549,282.242,281.143,319.968,236.925,182.403,207.264,86.7867,168.992,106.001,0,126.07,48.2149,29.8987,30.5443,0,81.1623,13.4803,32.6581,0,33.9668,34.5198,35.0913,0,0,52.5938,58.231,37.9179,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,45.9198,78.3568,58.1524,41.4178,2.03293,1959.93,
2931,11/27/16,17:26:53,,3035.55,3608.07,2889.59,2823.42,3259.97,3390.01,2712.85,3362.23,3297.08,2453.84,2485.21,2610.43,2062.91,2513.44,2225.76,2345.96,2585.13,2805.15,3199.06,3081.57,3468.87,3670.92,3660.07,3995.19,3006.63,3338.3,3533.89,3227.51,3882.4,3186.49,3608.73,2876.22,3224.37,3318.83,3708.03,2853.47,2811.58,2518.69,2315.84,2554.15,2202.72,1994.54,2039.38,1976.42,1863.13,1925.8,1675.52,1900.64,1629.23,1610.76,1688.76,1702.56,1374.43,1604.36,1421.24,1214.48,1201.64,1031.44,1163.63,941.706,904.488,986.675,888.93,927.704,609.542,734.882,690.621,746.69,490.212,431.379,492.508,379.253,443.598,317.607,524.265,370.813,201.588,314.058,179.12,208.46,175.63,173.573,195.37,106.001,28.3065,49.9547,37.46,29.8987,30.5443,0,31.4475,9.06599,56.1107,0,0,0,0,0,0,0,37.2502,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,57.0829,78.2511,60.901,49.5807,1.96427,2585.51,
2932,11/27/16,17:29:23,,2112.26,2518.24,2212.43,1410.54,1595.33,2282.92,3155.11,2716.1,2723.07,2990.67,3860.76,4174.99,4210.64,3919.25,3852.1,3210.34,2991.48,3006.05,2486.61,2380.18,2479.56,1967.01,2163.98,1505.61,1549.42,1407.11,1451.21,1102.8,1278.05,1689.27,1826.62,1729.57,1658.57,2199.24,1526.73,2082.11,1856.77,2228.86,1953.2,2204.38,2251.79,2207.57,2115.38,2044.45,2050.94,1931.37,1891.05,1920.19,1734.59,2090.08,1760.47,1308.83,1551.75,1398.85,1449.04,1182.97,1251.75,1238.67,956.227,1230.34,968.371,815.239,902.001,582.754,717.877,578.286,741.943,541.094,494.639,531.404,594.801,461.63,304.625,434.859,549.523,443.868,268.912,119.171,339.279,234.518,159.266,188.144,191.776,157.288,180.305,57.7671,88.4548,119.595,30.5443,61.9784,62.895,32.1635,32.6581,0,0,0,35.0913,35.6823,0,0,0,0,0,26.4304,12.65,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,55.3304,84.1768,62.7925,33.3762,2.07572,2177.08,
2933,11/27/16,17:31:53,,3655.43,4238.62,3924.6,3679.23,3376.14,3368.23,3647.32,4069.47,3880.83,3945.67,4357.49,3628.86,4799.36,4357.79,4788.47,4331.18,4346.73,4415.21,4174.85,3870.11,3981.46,4424.11,4189.59,4014.88,4703.31,4137.72,4280.9,3884.21,3267.77,3704.9,2922.39,2722.11,2438.34,2356.41,2819.21,2365.65,2011.88,2037.34,1923.78,1921.9,1687.11,1833.99,1788.15,1817.13,1710.28,1423.55,1328,1394.83,1540.77,1302.28,1443.05,1358.57,1248.32,1052.37,945.823,1103.67,931.93,914.636,870.795,682.876,1056.2,963.786,710.333,690.28,575.409,656.103,317.175,523.883,545.698,344.421,477.355,381.34,334.906,359.524,275.29,265.714,351.928,263.632,236.925,183.289,131.819,161.266,197.408,95.6725,123.692,57.7671,58.9699,119.595,30.5443,0,31.4475,0,0,0,0,69.0396,0,0,0,0,0,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,47.6839,68.9354,53.6229,33.3762,1.91685,2842.69,
